ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,spore
7644,198,54.77,20.52,12.29,0.83,21.63,13.44,1.67,0.6,0.92,0
4202,215,64.43,21.94,12.48,0.65,23.54,13.97,1.76,0.57,0.84,0
2293,546,162.652,30.873,22.518,0.259,41.195,30.439,1.371,0.729,0.618,0
270,461,124.853,44.987,13.047,0.372,46.861,17.196,3.448,0.29,0.728,0
6907,116,50.18,17.65,8.37,0.58,20.25,9.9,2.11,0.47,0.82,0
9325,240,64.43,20.19,15.13,0.73,21.93,16.34,1.33,0.75,0.89,0
6853,303,102.33,42.95,8.98,0.36,44.01,10.89,4.78,0.21,0.78,0
1832,249,71.799,32.63,9.716,0.607,30.414,9.689,3.358,0.298,0.922,0
7871,255,60.77,20.65,15.72,0.87,21.59,16.41,1.31,0.76,0.92,0
1060,218,64.184,22.69,12.233,0.665,24.187,14.579,1.855,0.539,0.842,0
876,188,54.527,18.636,12.845,0.795,19.416,14.0,1.451,0.689,0.883,0
7012,392,121.2,40.45,12.34,0.34,48.1,18.52,3.28,0.31,0.62,0
9840,381,119.2,43.66,11.11,0.34,46.53,17.26,3.93,0.25,0.64,0
9301,349,79.5,28.96,15.35,0.69,31.4,17.34,1.89,0.53,0.89,0
1538,213,62.426,23.086,11.747,0.687,24.083,13.969,1.965,0.509,0.844,0
1869,463,117.054,54.472,10.822,0.425,52.355,12.075,5.033,0.199,0.854,0
7773,236,62.43,19.08,15.75,0.76,22.14,17.37,1.21,0.83,0.88,0
6787,238,103.05,31.16,9.73,0.28,39.2,13.74,3.2,0.31,0.55,0
8556,178,72.53,30.6,7.41,0.43,31.05,8.56,4.13,0.24,0.8,0
279,351,88.426,37.866,11.802,0.564,37.696,14.429,3.208,0.312,0.856,0
6814,181,68.43,23.79,9.69,0.49,26.25,13.23,2.46,0.41,0.73,0
1271,237,73.497,31.779,9.496,0.551,31.064,11.514,3.347,0.299,0.794,0
2279,173,53.941,18.713,11.771,0.747,20.248,12.935,1.59,0.629,0.874,0
2113,253,80.083,25.374,12.695,0.496,28.284,16.0,1.999,0.5,0.696,0
2177,514,127.338,41.111,15.919,0.398,45.354,22.885,2.582,0.387,0.671,0
6160,300,94.33,31.52,12.12,0.42,34.71,17.47,2.6,0.38,0.68,0
6813,104,47.46,19.44,6.81,0.58,20.62,8.31,2.86,0.35,0.81,0
1005,181,54.77,20.736,11.114,0.758,22.023,12.338,1.866,0.536,0.887,0
863,118,42.87,15.344,9.792,0.807,15.524,10.733,1.567,0.638,0.861,0
6999,264,74.67,25.32,13.28,0.6,27.51,15.04,1.91,0.52,0.85,0
2835,267,74.083,29.188,11.647,0.611,29.967,14.763,2.506,0.399,0.817,0
3686,559,129.88,54.29,13.11,0.42,52.39,16.15,4.14,0.24,0.81,0
9335,445,105.6,46.7,12.13,0.5,44.18,12.0,3.85,0.26,0.9,0
6933,130,46.97,18.66,8.87,0.74,18.68,9.0,2.1,0.48,0.91,0
1751,233,66.669,29.382,10.097,0.659,29.069,11.314,2.91,0.344,0.879,0
6342,290,76.08,32.86,11.24,0.63,33.42,12.49,2.92,0.34,0.89,0
9442,394,92.08,26.58,18.88,0.58,29.15,23.7,1.41,0.71,0.8,0
5758,458,115.4,39.28,14.85,0.43,43.32,20.96,2.65,0.38,0.72,0
9668,194,53.11,19.95,12.38,0.86,20.59,13.21,1.61,0.62,0.92,0
3094,295,89.497,35.193,10.673,0.463,36.056,13.685,3.297,0.303,0.786,0
7022,402,107.98,38.15,13.42,0.43,41.18,17.84,2.84,0.35,0.77,0
9193,506,168.07,34.74,18.54,0.23,38.08,25.61,1.87,0.53,0.67,0
2511,421,93.154,31.742,16.887,0.61,34.886,20.374,1.88,0.532,0.82,0
4824,516,219.76,49.67,13.23,0.13,67.36,22.38,3.75,0.27,0.48,0
8457,499,122.12,51.42,12.35,0.42,50.77,15.65,4.16,0.24,0.81,0
880,448,101.74,25.084,22.74,0.544,30.083,26.87,1.103,0.907,0.808,0
7460,164,52.87,15.84,13.18,0.74,18.44,14.69,1.2,0.83,0.85,0
7520,355,84.57,35.78,12.63,0.62,35.47,13.64,2.83,0.35,0.86,0
3562,350,89.84,38.41,11.6,0.54,36.67,13.08,3.31,0.3,0.85,0
6740,394,110.81,40.43,12.41,0.4,43.05,16.12,3.26,0.31,0.75,0
2750,181,54.184,16.822,13.7,0.775,18.385,15.556,1.228,0.814,0.864,0
9419,427,98.71,42.99,12.65,0.55,42.2,13.7,3.4,0.29,0.87,0
7371,360,92.23,37.49,12.23,0.53,37.64,13.74,3.07,0.33,0.84,0
9637,115,42.63,15.41,9.5,0.8,16.64,10.79,1.62,0.62,0.87,0
7195,337,78.43,29.91,14.35,0.69,31.78,15.7,2.08,0.48,0.89,0
4653,118,78.28,33.45,4.49,0.24,35.01,5.99,7.45,0.13,0.72,0
199,475,142.125,37.594,16.088,0.296,47.676,22.625,2.337,0.428,0.645,0
4778,527,178.75,34.16,19.64,0.21,53.85,32.73,1.74,0.57,0.47,0
6804,175,65.01,22.53,9.89,0.52,23.32,12.44,2.28,0.44,0.76,0
7284,329,81.6,32.46,12.9,0.62,31.58,13.41,2.52,0.4,0.87,0
4201,195,63.36,24.32,10.21,0.61,24.74,11.67,2.38,0.42,0.84,0
5918,243,72.43,21.07,14.68,0.58,24.76,18.24,1.44,0.7,0.78,0
6759,145,50.28,18.73,9.86,0.72,19.31,10.93,1.9,0.53,0.88,0
9359,318,83.98,35.89,11.28,0.57,35.23,12.99,3.18,0.31,0.84,0
2553,528,140.267,36.407,18.466,0.337,43.681,27.892,1.972,0.507,0.626,0
1065,215,65.255,28.36,9.653,0.634,28.018,11.005,2.938,0.34,0.851,0
4664,598,131.05,39.9,19.08,0.44,44.65,26.48,2.09,0.48,0.74,0
1058,219,64.77,21.72,12.838,0.656,22.804,14.76,1.692,0.591,0.836,0
697,250,69.012,26.368,12.072,0.66,27.514,14.396,2.184,0.458,0.852,0
6849,133,47.11,18.1,9.35,0.75,18.6,10.63,1.94,0.52,0.88,0
771,153,50.527,17.382,11.207,0.753,18.788,12.348,1.551,0.645,0.874,0
932,117,39.799,13.213,11.275,0.928,14.422,12.0,1.172,0.853,0.936,0
8007,481,124.12,50.76,12.06,0.39,49.65,14.27,4.21,0.24,0.81,0
2696,368,85.74,25.029,18.72,0.629,28.844,23.117,1.337,0.748,0.801,0
2683,477,129.439,37.825,16.056,0.358,43.909,21.196,2.356,0.424,0.684,0
1296,248,70.87,31.177,10.128,0.62,29.833,11.006,3.078,0.325,0.883,0
790,155,45.698,16.83,11.726,0.933,17.493,12.6,1.435,0.697,0.92,0
2730,190,63.598,24.546,9.856,0.59,27.785,12.522,2.491,0.402,0.843,0
9096,367,85.25,26.55,17.6,0.63,28.18,20.93,1.51,0.66,0.85,0
4537,475,111.4,38.19,15.84,0.48,42.52,20.24,2.41,0.41,0.71,0
3003,442,117.196,39.077,14.402,0.404,44.204,21.213,2.713,0.369,0.712,0
7221,279,71.6,29.45,12.06,0.68,29.15,12.77,2.44,0.41,0.89,0
829,102,38.87,12.155,10.684,0.848,13.601,11.523,1.138,0.879,0.861,0
8381,431,114.23,43.44,12.63,0.42,46.24,17.28,3.44,0.29,0.71,0
626,275,72.77,28.957,12.092,0.653,28.16,13.309,2.395,0.418,0.868,0
4092,191,52.87,17.31,14.05,0.86,18.79,14.79,1.23,0.81,0.92,0
3290,338,103.054,26.534,16.219,0.4,28.653,21.213,1.636,0.611,0.768,0
521,263,84.083,28.05,11.938,0.467,29.206,15.109,2.35,0.426,0.793,0
7716,488,134.37,48.77,12.74,0.34,50.99,16.65,3.83,0.26,0.67,0
1863,285,75.154,31.507,11.517,0.634,30.017,12.795,2.736,0.366,0.848,0
7801,560,123.4,52.38,13.61,0.46,52.0,15.86,3.85,0.26,0.85,0
9213,355,81.84,27.27,16.57,0.67,29.15,20.0,1.65,0.61,0.88,0
8231,240,63.36,20.36,15.01,0.75,21.54,16.55,1.36,0.74,0.89,0
2360,492,141.681,35.397,17.697,0.308,48.083,27.76,2.0,0.5,0.543,0
7730,534,140.61,41.68,16.31,0.34,42.2,23.28,2.55,0.39,0.71,0
7782,314,76.91,32.0,12.49,0.67,32.56,13.99,2.56,0.39,0.9,0
3540,507,201.72,36.4,17.73,0.16,57.8,31.3,2.05,0.49,0.35,0
3000,325,100.326,36.304,11.398,0.406,37.336,14.572,3.185,0.314,0.688,0
1958,215,59.598,21.343,12.826,0.761,22.361,14.579,1.664,0.601,0.869,0
945,104,38.627,12.28,10.783,0.876,13.601,11.0,1.139,0.878,0.893,0
1350,230,65.841,25.581,11.448,0.667,26.627,13.598,2.235,0.447,0.846,0
9561,503,112.08,48.0,13.34,0.5,45.71,15.01,3.6,0.28,0.84,0
9886,329,79.74,33.25,12.6,0.65,33.42,14.14,2.64,0.38,0.88,0
7870,475,114.95,44.77,13.51,0.45,46.32,18.34,3.31,0.3,0.77,0
3009,262,78.184,31.633,10.546,0.539,30.676,12.213,3.0,0.333,0.806,0
6463,518,114.08,34.48,19.13,0.5,38.64,20.52,1.8,0.55,0.85,0
8655,370,89.74,32.1,14.67,0.58,34.13,18.35,2.19,0.46,0.8,0
1768,236,67.941,28.514,10.538,0.642,28.16,11.303,2.706,0.37,0.889,0
7072,370,95.15,36.64,12.86,0.51,36.77,14.86,2.85,0.35,0.84,0
6899,491,128.12,50.36,12.41,0.38,48.47,15.52,4.06,0.25,0.77,0
7016,428,98.81,29.19,18.67,0.55,32.57,24.78,1.56,0.64,0.76,0
4243,120,41.8,14.32,10.67,0.86,15.0,11.0,1.34,0.74,0.91,0
6725,262,62.77,20.44,16.32,0.84,21.4,16.99,1.25,0.8,0.91,0
946,128,50.284,13.763,11.841,0.636,18.385,13.0,1.162,0.86,0.766,0
4089,378,81.5,30.95,15.55,0.72,31.38,17.0,1.99,0.5,0.89,0
8248,526,134.27,48.05,13.94,0.37,50.8,17.47,3.45,0.29,0.7,0
7024,490,126.71,42.46,14.69,0.38,48.66,21.0,2.89,0.35,0.69,0
2282,548,180.066,70.542,9.891,0.212,77.026,14.88,7.132,0.14,0.566,0
7787,337,84.43,31.61,13.58,0.59,32.76,15.93,2.33,0.43,0.83,0
268,399,101.497,38.602,13.161,0.487,37.855,14.888,2.933,0.341,0.83,0
952,126,43.456,13.917,11.527,0.838,15.62,12.017,1.207,0.828,0.9,0
9564,382,89.15,33.56,14.49,0.6,34.71,16.26,2.32,0.43,0.88,0
564,574,132.468,34.315,21.298,0.411,42.72,24.975,1.611,0.621,0.769,0
189,383,98.912,37.265,13.086,0.492,36.497,15.0,2.848,0.351,0.846,0
2043,174,49.113,15.987,13.858,0.907,17.464,14.0,1.154,0.867,0.918,0
995,123,43.113,16.002,9.787,0.832,17.464,11.094,1.635,0.612,0.882,0
7092,390,95.64,38.91,12.76,0.54,38.21,14.6,3.05,0.33,0.84,0
1409,202,67.012,24.57,10.468,0.565,25.239,13.718,2.347,0.426,0.759,0
6890,108,46.87,19.12,7.19,0.62,19.7,8.43,2.66,0.38,0.85,0
8617,484,140.81,57.5,10.72,0.31,55.58,14.34,5.37,0.19,0.71,0
6276,510,120.23,45.41,14.3,0.44,44.18,17.54,3.17,0.31,0.8,0
1202,314,87.154,29.845,13.396,0.519,31.401,17.678,2.228,0.449,0.749,0
143,141,52.77,19.307,9.299,0.636,21.378,11.628,2.076,0.482,0.803,0
7020,430,130.12,42.15,12.99,0.32,45.22,19.0,3.24,0.31,0.62,0
1651,323,83.355,27.543,14.932,0.584,31.064,18.582,1.845,0.542,0.803,0
9430,372,97.15,38.99,12.15,0.5,39.82,15.08,3.21,0.31,0.81,0
7124,295,112.61,46.37,8.1,0.29,47.43,11.73,5.73,0.17,0.68,0
5078,578,162.27,39.98,18.41,0.28,49.65,26.55,2.17,0.46,0.6,0
8148,383,90.43,30.6,15.94,0.59,32.65,21.4,1.92,0.52,0.8,0
5436,570,115.54,31.61,22.96,0.54,38.48,27.08,1.38,0.73,0.77,0
4654,158,82.53,34.13,5.89,0.29,36.12,8.0,5.79,0.17,0.71,0
6913,337,95.3,37.66,11.39,0.47,36.4,14.28,3.3,0.3,0.76,0
7142,367,88.91,28.94,16.15,0.58,31.24,19.01,1.79,0.56,0.85,0
7934,466,116.02,46.56,12.74,0.44,46.86,18.04,3.65,0.27,0.74,0
7686,335,82.77,33.15,12.87,0.61,31.95,14.03,2.58,0.39,0.88,0
1652,169,49.456,15.667,13.734,0.868,16.971,14.0,1.141,0.877,0.909,0
3331,475,140.267,33.788,17.899,0.303,50.448,23.938,1.888,0.53,0.595,0
8189,215,65.84,20.24,13.53,0.62,23.71,15.69,1.5,0.67,0.81,0
6419,332,88.33,36.48,11.59,0.53,36.72,12.97,3.15,0.32,0.86,0
873,197,76.569,27.444,9.14,0.422,30.61,11.314,3.003,0.333,0.783,0
6350,203,75.6,22.94,11.27,0.45,26.25,13.72,2.04,0.49,0.73,0
1888,187,54.77,18.986,12.541,0.783,20.881,13.914,1.514,0.661,0.874,0
2154,346,91.154,33.65,13.092,0.523,37.802,16.275,2.57,0.389,0.785,0
4425,579,154.95,43.02,17.14,0.3,52.55,21.32,2.51,0.4,0.73,0
2133,304,100.811,27.76,13.943,0.376,33.615,18.82,1.991,0.502,0.619,0
2151,538,142.711,31.41,21.808,0.332,44.418,31.0,1.44,0.694,0.613,0
840,146,46.385,15.736,11.813,0.853,17.804,12.0,1.332,0.751,0.942,0
6510,479,117.98,50.22,12.14,0.43,48.02,15.21,4.14,0.24,0.79,0
9310,476,116.95,51.22,11.83,0.44,49.09,13.42,4.33,0.23,0.82,0
1523,108,38.042,13.286,10.35,0.938,13.892,11.18,1.284,0.779,0.919,0
5950,141,51.94,14.98,11.98,0.66,17.2,14.55,1.25,0.8,0.82,0
2804,383,93.983,40.252,12.115,0.545,41.34,14.145,3.323,0.301,0.868,0
6747,568,142.99,59.26,12.2,0.35,60.21,16.16,4.86,0.21,0.72,0
6876,533,144.27,46.0,14.75,0.32,57.01,21.49,3.12,0.32,0.62,0
9317,398,100.67,39.82,12.72,0.49,38.64,15.28,3.13,0.32,0.83,0
360,417,107.882,36.612,14.502,0.45,42.297,18.51,2.525,0.396,0.706,0
967,114,39.213,12.556,11.561,0.932,14.213,12.0,1.086,0.921,0.916,0
6528,551,124.91,56.07,12.51,0.44,52.17,13.82,4.48,0.22,0.83,0
6963,408,95.98,40.43,12.85,0.56,40.36,14.69,3.15,0.32,0.82,0
6430,280,72.77,25.23,14.13,0.66,28.02,16.99,1.79,0.56,0.86,0
7204,320,83.01,33.96,12.0,0.58,32.7,13.14,2.83,0.35,0.86,0
3312,125,46.042,16.411,9.698,0.741,18.358,11.236,1.692,0.591,0.859,0
1887,298,84.912,29.123,13.029,0.519,31.257,16.0,2.235,0.447,0.788,0
2908,308,72.184,28.887,13.575,0.743,29.155,15.179,2.128,0.47,0.901,0
973,153,47.113,17.715,10.997,0.866,18.601,12.0,1.611,0.621,0.911,0
6100,223,65.36,21.12,13.44,0.66,23.54,14.96,1.57,0.64,0.83,0
9084,291,80.53,33.08,11.2,0.56,32.89,13.0,2.95,0.34,0.85,0
5748,272,72.18,24.82,13.95,0.66,25.63,15.11,1.78,0.56,0.86,0
1706,142,45.456,17.294,10.454,0.864,18.028,11.0,1.654,0.604,0.925,0
9709,328,86.81,36.43,11.46,0.55,35.23,13.27,3.18,0.31,0.82,0
2798,427,117.74,40.367,13.468,0.387,45.486,17.354,2.997,0.334,0.741,0
1165,218,61.012,20.212,13.733,0.736,22.361,15.953,1.472,0.679,0.857,0
9343,446,108.12,48.32,11.75,0.48,46.4,13.58,4.11,0.24,0.84,0
9275,383,91.11,39.54,12.33,0.58,37.66,13.5,3.21,0.31,0.88,0
6550,316,83.01,34.53,11.65,0.58,34.0,12.64,2.96,0.34,0.87,0
908,200,74.77,29.872,8.525,0.45,32.696,10.436,3.504,0.285,0.828,0
9066,511,119.78,50.55,12.87,0.45,48.41,15.19,3.93,0.25,0.79,0
915,175,52.87,17.819,12.504,0.787,19.416,13.396,1.425,0.702,0.886,0
6888,505,133.78,43.74,14.7,0.35,50.7,21.75,2.98,0.34,0.62,0
983,128,68.912,16.571,9.835,0.339,21.19,13.333,1.685,0.593,0.66,0
6519,490,128.61,50.07,12.46,0.37,47.71,15.15,4.02,0.25,0.76,0
7316,525,124.23,54.9,12.18,0.43,52.39,14.79,4.51,0.22,0.82,0
1974,243,69.012,28.966,10.681,0.641,28.653,12.522,2.712,0.369,0.839,0
7888,338,91.05,36.74,11.71,0.51,35.47,14.14,3.14,0.32,0.81,0
4900,362,89.84,36.01,12.8,0.56,36.72,15.1,2.81,0.36,0.85,0
589,294,70.527,28.436,13.164,0.743,28.636,14.0,2.16,0.463,0.916,0
9937,424,93.84,36.91,14.63,0.61,36.5,16.83,2.52,0.4,0.86,0
9294,246,65.84,19.58,15.99,0.71,21.21,17.89,1.22,0.82,0.86,0
7414,436,110.81,42.84,12.96,0.45,42.44,16.49,3.31,0.3,0.74,0
8659,250,61.36,19.68,16.17,0.83,21.4,16.98,1.22,0.82,0.89,0
9570,417,103.4,44.79,11.85,0.49,43.38,14.59,3.78,0.26,0.81,0
914,214,58.284,21.883,12.452,0.792,22.472,13.316,1.757,0.569,0.907,0
770,113,44.042,16.833,8.547,0.732,18.439,9.985,1.969,0.508,0.859,0
1228,211,73.255,28.791,9.331,0.494,28.792,12.077,3.086,0.324,0.787,0
1655,260,65.355,22.134,14.956,0.765,24.413,16.898,1.48,0.676,0.893,0
7995,428,116.23,37.94,14.36,0.4,39.96,16.86,2.64,0.38,0.81,0
9064,351,88.43,36.32,12.3,0.56,35.9,13.45,2.95,0.34,0.85,0
7777,380,91.4,38.79,12.47,0.57,38.95,14.85,3.11,0.32,0.85,0
7945,467,120.81,37.91,15.68,0.4,43.27,21.55,2.42,0.41,0.68,0
1708,344,80.669,29.582,14.806,0.664,30.806,17.147,1.998,0.501,0.88,0
9362,364,88.91,32.13,14.42,0.58,35.34,16.53,2.23,0.45,0.85,0
742,158,50.77,17.013,11.824,0.77,18.601,12.728,1.439,0.695,0.878,0
6201,515,161.78,29.69,22.09,0.25,46.57,34.31,1.34,0.74,0.48,0
8530,340,79.15,24.88,17.4,0.68,27.29,20.36,1.43,0.7,0.86,0
1703,257,69.012,24.549,13.329,0.678,25.06,16.72,1.842,0.543,0.812,0
2837,398,94.326,32.207,15.734,0.562,32.28,20.0,2.047,0.489,0.82,0
897,155,46.87,16.182,12.196,0.887,17.464,12.823,1.327,0.754,0.904,0
1173,199,61.012,23.334,10.859,0.672,24.042,12.528,2.149,0.465,0.829,0
9520,183,51.7,17.83,13.07,0.86,18.38,13.52,1.36,0.73,0.92,0
3298,527,84.669,26.947,24.901,0.924,28.844,25.456,1.082,0.924,0.946,0
9107,210,57.36,21.43,12.47,0.8,22.83,13.6,1.72,0.58,0.91,0
778,247,64.77,18.958,16.589,0.74,20.809,18.308,1.143,0.875,0.865,0
809,372,89.255,36.897,12.837,0.587,35.355,13.0,2.874,0.348,0.894,0
5200,278,76.18,25.1,14.1,0.6,27.73,14.79,1.78,0.56,0.87,0
6758,481,93.15,27.9,21.95,0.7,30.68,23.65,1.27,0.79,0.88,0
396,587,131.539,37.333,20.02,0.426,44.598,25.458,1.865,0.536,0.739,0
6855,343,97.54,41.71,10.47,0.45,42.01,12.89,3.98,0.25,0.83,0
5406,552,162.17,39.89,17.62,0.26,47.27,24.89,2.26,0.44,0.6,0
2216,406,128.468,37.132,13.922,0.309,44.011,18.902,2.667,0.375,0.625,0
9447,353,78.91,25.05,17.94,0.71,26.93,20.88,1.4,0.72,0.87,0
924,115,41.456,13.016,11.25,0.841,15.0,12.0,1.157,0.864,0.891,0
867,127,42.385,14.73,10.977,0.888,16.401,11.767,1.342,0.745,0.927,0
6971,316,87.25,36.22,11.11,0.52,34.79,12.77,3.26,0.31,0.82,0
6543,108,41.7,12.83,10.72,0.78,14.87,11.71,1.2,0.84,0.85,0
7305,266,72.18,29.42,11.51,0.64,29.41,13.15,2.56,0.39,0.84,0
1714,446,106.811,33.62,16.891,0.491,36.77,22.095,1.99,0.502,0.774,0
6921,394,96.23,39.56,12.68,0.53,40.0,15.21,3.12,0.32,0.83,0
7851,548,129.3,53.76,12.98,0.41,51.26,14.86,4.14,0.24,0.84,0
319,395,89.74,35.851,14.028,0.616,35.903,16.463,2.556,0.391,0.87,0
7690,547,151.1,38.32,18.18,0.3,45.65,22.63,2.11,0.47,0.62,0
1912,176,48.527,16.35,13.706,0.939,18.028,14.0,1.193,0.838,0.936,0
6892,139,44.87,13.69,12.93,0.87,15.26,13.0,1.06,0.94,0.9,0
1571,175,51.113,16.59,13.431,0.842,18.028,14.0,1.235,0.81,0.895,0
2340,377,128.853,32.145,14.933,0.285,42.521,24.93,2.153,0.465,0.541,0
2464,407,98.912,34.374,15.076,0.523,34.928,17.0,2.28,0.439,0.834,0
837,288,65.598,19.629,18.681,0.841,21.401,19.516,1.051,0.952,0.9,0
6578,369,89.84,36.56,12.85,0.57,35.11,13.86,2.84,0.35,0.88,0
9488,286,76.18,31.46,11.58,0.62,31.02,13.0,2.72,0.37,0.86,0
346,332,92.669,38.942,10.855,0.486,37.162,12.919,3.587,0.279,0.787,0
6866,127,45.46,13.94,11.6,0.77,16.28,12.0,1.2,0.83,0.88,0
7766,321,75.6,24.99,16.35,0.71,27.78,19.0,1.53,0.65,0.87,0
7784,340,78.43,29.66,14.6,0.69,30.46,16.61,2.03,0.49,0.87,0
6753,136,54.18,14.51,11.93,0.58,16.64,13.82,1.22,0.82,0.79,0
2566,390,96.569,26.734,18.574,0.526,32.696,21.797,1.439,0.695,0.769,0
6851,274,109.01,44.44,7.85,0.29,48.17,10.0,5.66,0.18,0.77,0
9167,529,135.44,54.68,12.32,0.36,52.7,16.31,4.44,0.23,0.74,0
2145,133,42.042,14.622,11.581,0.946,15.232,11.783,1.263,0.792,0.924,0
9188,513,114.67,50.99,12.81,0.49,48.51,13.69,3.98,0.25,0.89,0
9333,470,113.2,51.49,11.62,0.46,49.24,13.33,4.43,0.23,0.82,0
1583,156,46.284,16.354,12.145,0.915,17.088,12.494,1.347,0.743,0.915,0
2708,426,108.368,42.205,12.852,0.456,45.343,14.894,3.284,0.305,0.826,0
2695,278,94.468,26.839,13.188,0.391,34.713,16.971,2.035,0.491,0.745,0
2641,389,97.74,27.38,18.09,0.512,30.463,21.755,1.514,0.661,0.775,0
2856,305,75.355,30.309,12.813,0.675,29.428,14.0,2.366,0.423,0.893,0
9518,405,104.57,36.91,13.97,0.47,38.33,17.77,2.64,0.38,0.8,0
6807,273,85.4,31.42,11.06,0.47,35.85,14.85,2.84,0.35,0.75,0
2528,394,91.397,28.678,17.493,0.593,33.541,21.0,1.639,0.61,0.807,0
9474,282,71.84,30.33,11.84,0.69,30.41,13.4,2.56,0.39,0.87,0
6878,159,50.28,17.36,11.66,0.79,18.87,12.85,1.49,0.67,0.89,0
2987,107,39.799,14.434,9.438,0.849,16.401,10.607,1.529,0.654,0.915,0
188,577,173.48,36.741,19.995,0.241,46.098,27.617,1.837,0.544,0.644,0
2717,349,78.527,26.468,16.789,0.711,28.231,18.0,1.576,0.634,0.889,0
7508,560,127.4,56.51,12.62,0.43,53.85,14.44,4.48,0.22,0.83,0
6806,126,45.46,15.16,10.58,0.77,17.03,12.76,1.43,0.7,0.83,0
3406,175,53.941,19.831,11.236,0.756,21.19,13.0,1.765,0.567,0.873,0
7270,287,69.5,21.88,16.7,0.75,25.46,16.97,1.31,0.76,0.88,0
5849,471,137.98,43.21,13.88,0.31,51.35,22.0,3.11,0.32,0.64,0
316,376,86.669,35.447,13.506,0.629,36.401,15.331,2.625,0.381,0.891,0
6323,540,142.57,60.9,11.29,0.33,60.83,14.84,5.39,0.19,0.74,0
620,362,82.669,27.958,16.486,0.666,30.0,20.536,1.696,0.59,0.837,0
2543,232,67.841,22.413,13.179,0.633,26.401,15.409,1.701,0.588,0.847,0
2226,380,132.853,45.744,10.577,0.271,55.973,16.193,4.325,0.231,0.606,0
868,298,78.912,27.266,13.916,0.601,29.411,17.403,1.959,0.51,0.827,0
7854,541,125.64,48.73,14.14,0.43,47.93,18.52,3.45,0.29,0.78,0
1786,127,41.113,13.566,11.92,0.944,14.56,12.728,1.138,0.879,0.914,0
9304,411,91.5,36.04,14.52,0.62,35.9,17.3,2.48,0.4,0.84,0
7182,310,78.91,32.41,12.18,0.63,32.56,13.44,2.66,0.38,0.86,0
6310,534,118.67,49.78,13.66,0.48,50.45,15.38,3.64,0.27,0.87,0
3577,309,80.57,33.6,11.71,0.6,32.65,13.44,2.87,0.35,0.85,0
9393,390,94.81,29.36,16.91,0.55,33.12,20.8,1.74,0.58,0.83,0
9022,272,68.91,20.32,17.05,0.72,22.09,19.0,1.19,0.84,0.85,0
6808,111,43.21,16.46,8.59,0.75,17.8,9.59,1.92,0.52,0.89,0
8814,584,172.17,64.27,11.57,0.25,67.68,20.2,5.55,0.18,0.57,0
9302,401,96.47,40.1,12.73,0.54,39.7,14.55,3.15,0.32,0.83,0
767,296,77.497,32.568,11.572,0.619,31.906,12.821,2.814,0.355,0.852,0
7250,325,80.43,33.84,12.23,0.63,32.76,13.47,2.77,0.36,0.86,0
7045,274,74.18,30.25,11.53,0.63,30.08,12.52,2.62,0.38,0.88,0
762,127,42.627,16.292,9.925,0.878,17.804,11.2,1.642,0.609,0.924,0
3107,452,78.669,24.225,23.757,0.918,25.942,24.0,1.02,0.981,0.945,0
1183,234,74.426,26.772,11.129,0.531,27.313,14.81,2.406,0.416,0.795,0
9820,599,133.2,47.63,16.01,0.42,52.5,21.12,2.97,0.34,0.75,0
1047,305,80.326,34.681,11.198,0.594,33.287,12.316,3.097,0.323,0.847,0
4622,457,129.2,50.68,11.48,0.34,49.77,16.48,4.41,0.23,0.67,0
8582,393,87.5,29.89,16.74,0.65,30.08,18.98,1.79,0.56,0.8,0
6931,254,65.6,22.68,14.26,0.74,23.77,15.66,1.59,0.63,0.86,0
7309,452,113.74,48.36,11.9,0.44,46.87,13.33,4.06,0.25,0.87,0
5897,425,106.57,35.95,15.05,0.47,39.0,20.31,2.39,0.42,0.74,0
9829,410,95.74,27.98,18.65,0.56,29.97,21.33,1.5,0.67,0.83,0
4650,122,62.28,27.31,5.69,0.4,27.46,7.07,4.8,0.21,0.8,0
6579,475,115.84,47.76,12.66,0.44,47.07,14.0,3.77,0.27,0.86,0
3027,271,88.326,18.982,18.177,0.437,24.698,20.055,1.044,0.958,0.708,0
822,410,86.912,29.4,17.756,0.682,31.321,20.798,1.656,0.604,0.864,0
9696,387,83.01,30.46,16.17,0.71,30.68,19.0,1.88,0.53,0.86,0
9751,239,80.67,31.82,9.56,0.46,32.2,13.05,3.33,0.3,0.73,0
2654,164,51.598,17.158,12.17,0.774,18.028,13.695,1.41,0.709,0.843,0
5191,348,83.84,33.43,13.26,0.62,33.24,14.88,2.52,0.4,0.86,0
2724,251,69.012,25.036,12.765,0.662,25.239,14.316,1.961,0.51,0.855,0
3320,210,57.355,17.875,14.958,0.802,19.925,16.0,1.195,0.837,0.888,0
929,101,37.213,12.574,10.227,0.917,13.601,11.0,1.23,0.813,0.914,0
2610,468,128.953,38.289,15.563,0.354,45.343,21.587,2.46,0.406,0.696,0
3317,239,62.669,23.06,13.196,0.765,24.739,14.735,1.747,0.572,0.887,0
7355,428,100.81,38.5,14.15,0.53,41.73,17.2,2.72,0.37,0.83,0
2199,383,84.912,32.432,15.036,0.668,32.757,17.313,2.157,0.464,0.885,0
2703,337,91.397,29.976,14.314,0.507,31.953,17.325,2.094,0.478,0.784,0
2269,526,183.037,51.499,13.005,0.197,64.9,25.134,3.96,0.253,0.425,0
