ID,Area,Perim.,Major,Minor,Circ.,Feret,MinFeret,AR,Round,Solidity,spore
3208,109,39.456,14.747,9.411,0.88,15.524,10.0,1.567,0.638,0.901,1
3209,94,37.799,13.664,8.759,0.827,14.318,9.0,1.56,0.641,0.895,1
3210,99,40.042,13.224,9.532,0.776,15.264,10.0,1.387,0.721,0.896,1
3211,76,33.213,11.888,8.14,0.866,12.53,8.944,1.46,0.685,0.874,1
3212,78,36.042,11.95,8.31,0.755,13.0,9.0,1.438,0.695,0.881,1
3213,104,37.799,13.236,10.004,0.915,13.928,10.0,1.323,0.756,0.92,1
3214,93,36.627,13.366,8.859,0.871,14.422,9.803,1.509,0.663,0.899,1
3215,62,38.284,11.881,6.644,0.532,15.232,8.321,1.788,0.559,0.738,0
3216,191,63.598,17.765,13.689,0.593,19.416,15.0,1.298,0.771,0.872,1
3217,71,31.213,11.011,8.21,0.916,12.083,9.0,1.341,0.746,0.893,1
3218,108,40.627,15.614,8.807,0.822,16.492,9.0,1.773,0.564,0.919,1
3219,128,57.012,16.049,10.155,0.495,18.439,12.551,1.58,0.633,0.746,0
3220,100,37.456,13.341,9.544,0.896,14.213,10.539,1.398,0.715,0.889,1
3221,92,40.284,12.36,9.477,0.712,13.342,10.733,1.304,0.767,0.833,1
3222,106,39.799,14.437,9.349,0.841,14.866,9.0,1.544,0.648,0.93,1
3223,51,29.456,9.743,6.665,0.739,11.18,8.0,1.462,0.684,0.797,0
3224,109,45.698,13.369,10.381,0.656,14.765,11.0,1.288,0.776,0.845,0
3225,168,61.598,16.228,13.181,0.556,18.385,14.0,1.231,0.812,0.846,1
3226,178,56.77,18.169,12.474,0.694,20.518,13.72,1.457,0.687,0.85,1
3227,105,38.627,14.188,9.422,0.884,14.56,10.0,1.506,0.664,0.909,1
3228,106,43.113,14.078,9.587,0.717,16.155,10.436,1.469,0.681,0.822,0
3229,120,43.456,15.234,10.029,0.799,15.811,11.068,1.519,0.658,0.886,1
3230,86,35.213,11.87,9.225,0.872,13.0,10.0,1.287,0.777,0.887,1
3231,114,40.385,15.735,9.224,0.878,15.811,9.0,1.706,0.586,0.938,1
3232,90,37.456,11.873,9.651,0.806,13.038,10.436,1.23,0.813,0.891,1
3233,89,36.627,12.226,9.268,0.834,13.454,10.0,1.319,0.758,0.904,1
3234,88,36.042,12.587,8.902,0.851,13.416,9.839,1.414,0.707,0.903,1
3235,102,38.971,14.846,8.748,0.844,15.232,9.0,1.697,0.589,0.919,1
3236,105,39.698,14.022,9.534,0.837,14.56,10.733,1.471,0.68,0.875,1
3237,109,41.213,15.732,8.822,0.806,15.811,9.0,1.783,0.561,0.912,1
3238,98,38.87,12.617,9.89,0.815,14.318,10.0,1.276,0.784,0.887,1
3239,47,26.971,9.161,6.532,0.812,10.63,7.398,1.402,0.713,0.839,0
3240,85,34.627,11.942,9.062,0.891,13.0,9.0,1.318,0.759,0.904,1
3241,99,37.456,13.294,9.482,0.887,14.213,10.262,1.402,0.713,0.888,1
3242,72,31.556,10.287,8.911,0.909,11.662,9.0,1.154,0.866,0.906,1
3243,69,31.799,12.701,6.917,0.857,13.416,7.649,1.836,0.545,0.89,0
3244,84,33.213,12.08,8.854,0.957,12.806,9.192,1.364,0.733,0.928,1
3245,89,37.213,11.154,10.16,0.808,12.806,10.0,1.098,0.911,0.899,1
3246,83,34.627,11.83,8.933,0.87,13.038,10.461,1.324,0.755,0.86,1
3247,74,35.456,10.717,8.791,0.74,12.369,9.0,1.219,0.82,0.851,1
3248,86,34.627,12.574,8.708,0.901,13.416,9.391,1.444,0.693,0.891,1
3249,112,39.456,14.906,9.567,0.904,15.652,10.213,1.558,0.642,0.914,1
3250,101,38.284,14.225,9.04,0.866,15.0,9.899,1.574,0.636,0.89,1
3251,106,40.284,14.778,9.132,0.821,15.297,9.0,1.618,0.618,0.91,1
3252,115,40.627,14.478,10.114,0.876,15.232,11.0,1.432,0.699,0.898,1
3253,53,30.385,9.931,6.795,0.721,10.817,7.519,1.461,0.684,0.869,0
3254,104,40.284,14.943,8.862,0.805,15.811,9.47,1.686,0.593,0.878,1
3255,103,42.284,15.007,8.739,0.724,16.125,9.487,1.717,0.582,0.869,1
3256,109,41.213,15.119,9.179,0.806,16.553,9.806,1.647,0.607,0.89,1
3257,84,36.284,12.146,8.805,0.802,12.806,9.803,1.379,0.725,0.857,1
3258,97,38.627,13.136,9.402,0.817,13.601,9.864,1.397,0.716,0.89,1
3259,218,84.326,20.556,13.503,0.385,27.313,17.804,1.522,0.657,0.623,0
3260,94,35.456,12.402,9.65,0.94,13.601,10.0,1.285,0.778,0.9,1
3261,73,31.799,10.292,9.031,0.907,11.402,9.8,1.14,0.878,0.89,1
3262,91,35.799,13.666,8.478,0.892,13.928,9.0,1.612,0.62,0.915,1
3263,103,41.113,15.155,8.653,0.766,16.279,9.0,1.751,0.571,0.888,0
3264,87,37.456,11.698,9.47,0.779,13.0,10.0,1.235,0.81,0.87,1
3265,96,38.87,12.875,9.494,0.798,13.601,10.0,1.356,0.737,0.885,1
3266,104,44.971,13.707,9.66,0.646,15.652,9.0,1.419,0.705,0.897,1
3267,131,46.77,16.486,10.118,0.753,17.0,10.918,1.629,0.614,0.862,1
3268,193,59.598,20.926,11.743,0.683,22.204,13.858,1.782,0.561,0.848,0
3269,91,35.213,12.154,9.533,0.922,13.038,10.0,1.275,0.784,0.91,1
3270,104,40.385,15.064,8.79,0.801,15.232,9.89,1.714,0.584,0.889,1
3271,82,33.213,12.624,8.27,0.934,13.416,8.944,1.526,0.655,0.916,1
3272,99,36.971,13.833,9.112,0.91,14.318,9.0,1.518,0.659,0.938,1
3273,99,38.627,14.22,8.864,0.834,14.56,9.61,1.604,0.623,0.872,1
3274,96,35.799,12.406,9.852,0.941,13.038,10.0,1.259,0.794,0.919,1
3275,93,36.385,13.471,8.79,0.883,14.318,9.0,1.532,0.653,0.921,1
3276,89,36.87,13.459,8.42,0.823,14.765,9.192,1.599,0.626,0.864,1
3277,94,36.627,13.287,9.008,0.88,14.213,9.899,1.475,0.678,0.904,1
3278,90,38.87,12.017,9.536,0.749,13.342,10.667,1.26,0.794,0.837,1
3279,96,35.799,13.029,9.381,0.941,14.213,9.899,1.389,0.72,0.941,1
3280,97,39.698,13.465,9.172,0.773,14.866,10.119,1.468,0.681,0.843,1
3281,90,34.971,13.727,8.348,0.925,13.928,8.0,1.644,0.608,0.947,1
3282,110,38.87,13.94,10.047,0.915,14.765,11.0,1.387,0.721,0.917,1
3283,96,37.213,14.045,8.703,0.871,14.765,9.414,1.614,0.62,0.897,1
3284,77,32.385,11.165,8.781,0.923,12.207,9.839,1.271,0.787,0.906,1
3285,190,68.184,20.067,12.055,0.514,22.472,14.0,1.665,0.601,0.817,0
3286,61,28.385,9.243,8.403,0.951,10.0,9.0,1.1,0.909,0.904,1
3287,113,43.113,15.553,9.251,0.764,16.125,10.505,1.681,0.595,0.876,1
3288,107,39.213,15.406,8.843,0.874,16.125,9.839,1.742,0.574,0.915,1
3289,91,34.627,12.686,9.133,0.954,13.342,9.0,1.389,0.72,0.919,1
3290,98,37.213,13.128,9.504,0.889,13.928,10.0,1.381,0.724,0.907,1
3291,88,39.456,13.69,8.184,0.71,15.62,9.6,1.673,0.598,0.826,0
3292,83,33.799,12.026,8.788,0.913,13.038,9.0,1.368,0.731,0.917,1
3293,85,36.87,14.143,7.652,0.786,15.62,8.485,1.848,0.541,0.876,0
3294,96,38.284,14.876,8.216,0.823,15.62,8.485,1.811,0.552,0.91,1
3295,42,24.385,7.712,6.934,0.888,8.544,7.0,1.112,0.899,0.884,0
3296,113,39.799,15.401,9.342,0.896,15.524,9.0,1.649,0.607,0.938,1
3297,115,47.698,16.297,8.985,0.635,18.439,9.899,1.814,0.551,0.836,1
3298,160,52.184,18.665,10.914,0.738,20.125,12.758,1.71,0.585,0.842,1
3299,186,61.598,22.145,10.694,0.616,23.707,12.627,2.071,0.483,0.849,1
3300,74,31.799,10.386,9.072,0.92,11.402,9.899,1.145,0.873,0.897,1
3301,108,39.698,14.313,9.607,0.861,15.0,9.899,1.49,0.671,0.908,1
3302,81,34.385,12.221,8.439,0.861,13.416,9.0,1.448,0.691,0.89,1
3303,86,37.456,12.882,8.5,0.77,13.601,9.0,1.515,0.66,0.864,0
3304,97,37.213,12.542,9.848,0.88,13.601,10.0,1.274,0.785,0.919,1
3305,78,45.698,12.286,8.083,0.469,14.765,9.0,1.52,0.658,0.772,0
3306,128,48.284,13.865,11.755,0.69,17.0,12.0,1.18,0.848,0.853,0
3307,181,59.598,19.919,11.57,0.64,21.633,13.49,1.722,0.581,0.804,0
3308,177,61.355,17.024,13.238,0.591,19.105,14.849,1.286,0.778,0.796,0
3309,150,52.77,20.417,9.354,0.677,22.136,10.585,2.183,0.458,0.86,1
3310,138,47.698,15.938,11.025,0.762,16.492,11.571,1.446,0.692,0.885,1
3311,137,45.698,16.075,10.851,0.824,17.029,11.884,1.481,0.675,0.898,1
3312,106,37.799,13.298,10.149,0.932,13.928,10.0,1.31,0.763,0.922,1
3313,126,41.456,15.638,10.259,0.921,16.553,11.0,1.524,0.656,0.923,1
3314,152,48.527,19.221,10.069,0.811,19.416,10.8,1.909,0.524,0.891,1
3315,127,43.941,15.866,10.191,0.827,16.643,10.733,1.557,0.642,0.894,1
3316,320,87.497,22.817,17.857,0.525,26.627,20.276,1.278,0.783,0.809,0
3317,131,43.213,16.52,10.097,0.882,16.763,10.0,1.636,0.611,0.932,1
3318,110,39.213,14.478,9.674,0.899,14.866,10.0,1.497,0.668,0.917,1
3319,316,90.569,24.557,16.384,0.484,28.284,18.934,1.499,0.667,0.813,0
3320,99,37.456,12.639,9.973,0.887,13.601,10.286,1.267,0.789,0.904,1
3321,102,38.385,14.542,8.93,0.87,15.232,9.0,1.628,0.614,0.927,1
3322,47,25.556,8.402,7.122,0.904,9.434,8.0,1.18,0.848,0.887,0
3323,120,43.698,12.716,12.015,0.79,14.56,12.522,1.058,0.945,0.854,0
3324,114,40.87,15.6,9.304,0.858,16.125,9.839,1.677,0.596,0.898,1
3325,45,24.385,8.049,7.118,0.951,9.055,7.0,1.131,0.884,0.882,1
3326,255,83.983,20.082,16.168,0.454,25.298,19.0,1.242,0.805,0.749,0
3327,114,44.87,15.706,9.241,0.712,18.439,9.899,1.7,0.588,0.884,1
3328,118,43.113,15.485,9.702,0.798,16.279,10.804,1.596,0.627,0.881,1
3329,105,39.456,14.323,9.334,0.848,15.0,10.286,1.535,0.652,0.901,1
3330,103,37.456,14.163,9.259,0.923,14.765,9.947,1.53,0.654,0.907,1
3331,118,41.456,14.862,10.109,0.863,15.62,11.068,1.47,0.68,0.884,1
3332,59,36.87,11.312,6.641,0.545,13.892,7.0,1.703,0.587,0.825,0
3333,104,39.799,15.088,8.776,0.825,15.652,9.216,1.719,0.582,0.9,1
3334,50,30.385,10.066,6.325,0.681,10.817,7.906,1.592,0.628,0.813,0
3335,120,40.87,14.748,10.36,0.903,15.264,11.094,1.424,0.702,0.913,1
3336,182,61.598,23.261,9.962,0.603,24.698,11.384,2.335,0.428,0.845,0
3337,116,43.698,13.224,11.169,0.763,14.866,12.649,1.184,0.845,0.85,1
3338,86,36.042,12.592,8.696,0.832,13.892,9.391,1.448,0.691,0.86,1
3339,62,28.971,10.163,7.767,0.928,11.18,8.0,1.308,0.764,0.905,0
3340,105,40.042,15.2,8.796,0.823,15.811,9.391,1.728,0.579,0.894,1
3341,98,38.87,13.698,9.109,0.815,14.422,9.839,1.504,0.665,0.871,1
3342,86,34.87,12.105,9.046,0.889,12.806,9.839,1.338,0.747,0.869,1
3343,100,41.456,14.048,9.063,0.731,15.811,9.839,1.55,0.645,0.87,1
3344,138,48.77,16.505,10.645,0.729,18.111,11.642,1.55,0.645,0.863,1
3345,103,39.456,14.472,9.062,0.831,15.133,9.701,1.597,0.626,0.873,1
3346,83,36.042,11.608,9.104,0.803,13.416,9.899,1.275,0.784,0.883,1
3347,80,35.213,11.308,9.008,0.811,12.806,9.0,1.255,0.797,0.909,1
3348,47,29.213,8.822,6.784,0.692,10.0,8.0,1.3,0.769,0.832,0
3349,91,35.799,12.885,8.992,0.892,13.601,9.487,1.433,0.698,0.91,1
3350,105,39.456,14.289,9.356,0.848,15.0,10.2,1.527,0.655,0.89,1
3351,75,32.385,10.873,8.783,0.899,11.662,9.0,1.238,0.808,0.893,1
3352,96,35.456,12.583,9.714,0.96,13.416,10.539,1.295,0.772,0.906,1
3353,230,75.598,31.136,9.405,0.506,29.428,10.0,3.31,0.302,0.871,0
3354,74,31.556,11.139,8.458,0.934,11.705,8.0,1.317,0.759,0.931,1
3355,97,37.799,14.593,8.463,0.853,15.133,8.0,1.724,0.58,0.928,1
3356,94,37.799,13.729,8.718,0.827,14.422,9.391,1.575,0.635,0.891,1
3357,88,35.213,13.103,8.551,0.892,13.601,9.0,1.532,0.653,0.893,1
3358,87,36.284,13.13,8.436,0.83,13.892,9.192,1.556,0.643,0.866,1
3359,124,44.627,16.752,9.424,0.782,17.263,9.0,1.778,0.563,0.922,1
3360,96,36.971,14.709,8.31,0.883,14.866,8.0,1.77,0.565,0.946,1
3361,90,36.042,12.842,8.923,0.871,13.601,9.803,1.439,0.695,0.887,1
3362,102,37.456,12.448,10.433,0.914,13.342,11.0,1.193,0.838,0.895,1
3363,116,41.213,15.614,9.459,0.858,15.811,9.944,1.651,0.606,0.917,1
3364,105,38.627,14.497,9.222,0.884,15.297,9.0,1.572,0.636,0.917,1
3365,101,40.627,14.382,8.942,0.769,15.811,9.803,1.608,0.622,0.867,1
3366,98,36.627,13.298,9.383,0.918,13.928,9.864,1.417,0.706,0.903,1
3367,44,26.385,9.389,5.967,0.794,10.817,6.957,1.574,0.635,0.871,0
3368,98,36.87,13.464,9.267,0.906,14.318,10.0,1.453,0.688,0.899,1
3369,99,38.284,12.237,10.3,0.849,13.454,10.733,1.188,0.842,0.876,1
3370,77,32.385,11.635,8.426,0.923,12.207,8.854,1.381,0.724,0.917,0
3371,100,37.456,13.463,9.457,0.896,14.56,10.0,1.424,0.702,0.909,1
3372,77,44.627,19.742,4.966,0.486,19.925,6.044,3.976,0.252,0.798,0
3373,118,41.456,15.462,9.717,0.863,16.279,10.607,1.591,0.628,0.908,1
3374,260,78.083,23.129,14.313,0.536,25.0,17.393,1.616,0.619,0.805,0
3375,104,41.698,13.757,9.625,0.752,14.56,10.371,1.429,0.7,0.881,1
3376,85,33.556,11.873,9.115,0.949,12.53,9.0,1.303,0.768,0.934,1
3377,106,38.627,14.59,9.25,0.893,15.264,9.839,1.577,0.634,0.918,1
3378,143,55.598,16.572,10.987,0.581,17.464,12.637,1.508,0.663,0.794,1
3379,135,43.799,14.555,11.81,0.884,15.811,12.0,1.232,0.811,0.909,1
3380,102,40.284,13.835,9.387,0.79,15.133,10.0,1.474,0.679,0.876,1
3381,88,39.456,12.534,8.939,0.71,14.142,10.0,1.402,0.713,0.807,0
3382,120,45.698,15.379,9.935,0.722,16.763,11.0,1.548,0.646,0.845,0
3383,46,26.385,8.719,6.718,0.83,9.849,7.0,1.298,0.77,0.86,0
3384,115,46.87,15.637,9.364,0.658,17.692,10.956,1.67,0.599,0.855,0
3385,46,26.385,8.522,6.873,0.83,9.849,7.0,1.24,0.807,0.868,0
3386,64,31.456,9.832,8.288,0.813,11.18,9.192,1.186,0.843,0.842,0
3387,105,40.042,14.203,9.413,0.823,14.866,10.0,1.509,0.663,0.894,1
3388,229,130.61,29.985,9.724,0.169,38.949,13.581,3.084,0.324,0.603,0
3389,116,40.284,13.166,11.218,0.898,13.928,12.0,1.174,0.852,0.91,1
3390,55,29.799,9.548,7.334,0.778,10.44,8.0,1.302,0.768,0.853,0
3391,73,32.042,11.456,8.113,0.894,12.083,8.497,1.412,0.708,0.89,1
3392,113,46.284,15.31,9.398,0.663,16.155,10.0,1.629,0.614,0.886,1
3393,58,32.385,9.841,7.504,0.695,12.083,8.0,1.311,0.763,0.829,0
3394,108,40.042,14.524,9.467,0.846,15.232,10.119,1.534,0.652,0.889,1
3395,109,46.527,14.153,9.806,0.633,15.652,11.0,1.443,0.693,0.835,1
3396,183,53.355,17.24,13.515,0.808,18.439,14.0,1.276,0.784,0.895,0
3397,255,78.426,32.368,10.031,0.521,32.016,12.355,3.227,0.31,0.81,0
3398,61,28.971,9.043,8.589,0.913,10.296,9.0,1.053,0.95,0.891,1
3399,95,42.284,13.501,8.959,0.668,15.297,9.803,1.507,0.664,0.837,1
3400,126,47.355,14.577,11.006,0.706,17.088,12.0,1.324,0.755,0.846,1
3401,157,47.113,15.639,12.782,0.889,16.643,13.864,1.224,0.817,0.892,1
3402,43,24.142,8.516,6.429,0.927,9.22,7.0,1.325,0.755,0.896,0
3403,102,38.87,14.519,8.945,0.848,15.232,9.717,1.623,0.616,0.891,1
3404,72,34.284,11.102,8.257,0.77,12.207,9.153,1.345,0.744,0.847,1
3405,88,35.799,12.753,8.786,0.863,13.416,9.391,1.451,0.689,0.903,1
3406,54,30.87,9.277,7.411,0.712,10.63,8.0,1.252,0.799,0.818,0
3407,41,25.213,9.177,5.688,0.81,10.296,6.364,1.613,0.62,0.82,0
3408,88,35.456,13.126,8.536,0.88,13.892,9.192,1.538,0.65,0.893,1
3409,104,38.627,15.234,8.692,0.876,15.811,9.0,1.753,0.571,0.924,1
3410,79,35.213,10.829,9.289,0.801,12.806,10.0,1.166,0.858,0.878,1
3411,49,26.385,9.227,6.762,0.885,10.296,7.778,1.365,0.733,0.875,0
3412,80,38.527,10.488,9.712,0.677,12.806,10.85,1.08,0.926,0.808,1
3413,48,27.799,9.165,6.669,0.781,10.817,7.589,1.374,0.728,0.85,0
3414,70,31.799,10.278,8.672,0.87,11.18,9.0,1.185,0.844,0.87,0
3415,40,26.385,7.66,6.649,0.722,8.944,7.0,1.152,0.868,0.833,0
3416,94,42.284,13.391,8.938,0.661,15.524,9.899,1.498,0.667,0.858,1
3417,114,42.284,16.753,8.664,0.801,17.205,9.859,1.934,0.517,0.884,1
3418,52,27.799,8.903,7.437,0.846,9.487,8.0,1.197,0.835,0.867,0
3419,71,34.627,10.309,8.769,0.744,12.166,9.0,1.176,0.851,0.84,1
3420,97,36.042,13.729,8.996,0.938,14.422,9.899,1.526,0.655,0.919,1
3421,105,38.042,13.983,9.561,0.912,15.0,10.262,1.463,0.684,0.913,1
3422,88,35.456,12.478,8.979,0.88,13.601,9.803,1.39,0.72,0.884,1
3423,117,42.042,15.105,9.862,0.832,15.524,10.686,1.532,0.653,0.886,1
3424,104,38.042,14.14,9.364,0.903,15.0,9.899,1.51,0.662,0.916,1
3425,149,46.284,16.491,11.504,0.874,17.72,12.0,1.434,0.698,0.914,1
3426,104,37.698,15.008,8.823,0.92,15.264,9.192,1.701,0.588,0.912,1
3427,59,28.385,8.89,8.45,0.92,10.0,8.974,1.052,0.95,0.868,1
3428,90,35.456,13.181,8.694,0.9,13.601,9.0,1.516,0.66,0.909,1
3429,69,30.385,10.346,8.491,0.939,11.18,8.0,1.219,0.821,0.908,1
3430,66,32.627,10.512,7.994,0.779,12.042,8.878,1.315,0.761,0.857,0
3431,101,38.042,11.779,10.917,0.877,13.416,11.0,1.079,0.927,0.894,0
3432,49,25.556,9.092,6.862,0.943,9.849,7.0,1.325,0.755,0.899,0
3433,73,32.385,9.991,9.303,0.875,11.662,9.803,1.074,0.931,0.885,1
3434,114,40.87,15.427,9.409,0.858,16.401,9.899,1.64,0.61,0.908,1
3435,99,36.385,13.412,9.399,0.94,13.928,9.0,1.427,0.701,0.943,1
3436,127,44.042,16.492,9.805,0.823,17.088,10.59,1.682,0.595,0.898,1
3437,110,41.456,14.657,9.556,0.804,16.125,10.286,1.534,0.652,0.898,1
3438,54,36.527,9.534,7.212,0.509,11.662,9.0,1.322,0.756,0.755,0
3439,112,39.213,14.64,9.74,0.915,15.232,10.0,1.503,0.665,0.926,1
3440,94,35.799,12.801,9.35,0.922,13.342,9.0,1.369,0.73,0.917,1
3441,112,42.042,13.501,10.562,0.796,14.422,11.0,1.278,0.782,0.9,1
3442,110,40.87,14.166,9.887,0.828,15.297,10.0,1.433,0.698,0.887,1
3443,155,50.527,17.96,10.988,0.763,19.235,11.0,1.634,0.612,0.896,1
3444,87,36.87,10.935,10.13,0.804,12.649,11.314,1.08,0.926,0.857,0
3445,160,73.841,15.882,12.827,0.369,20.1,16.467,1.238,0.808,0.649,0
3446,166,64.426,18.005,11.739,0.503,20.396,14.209,1.534,0.652,0.755,0
3447,82,44.284,14.857,7.027,0.525,16.401,8.875,2.114,0.473,0.707,0
3448,43,25.213,8.103,6.757,0.85,8.944,7.603,1.199,0.834,0.86,0
3449,102,38.042,13.699,9.48,0.886,14.422,10.119,1.445,0.692,0.899,1
3450,108,42.527,15.275,9.002,0.75,16.279,9.899,1.697,0.589,0.85,1
3451,125,44.87,13.375,11.9,0.78,15.62,12.537,1.124,0.89,0.85,0
3452,72,30.627,10.035,9.136,0.965,10.817,9.707,1.098,0.91,0.889,1
3453,81,34.042,10.47,9.85,0.878,11.402,10.0,1.063,0.941,0.88,1
3454,136,57.255,14.597,11.862,0.521,17.804,13.435,1.231,0.813,0.766,1
3455,112,44.284,12.566,11.348,0.718,14.866,12.369,1.107,0.903,0.827,0
3456,88,36.042,11.792,9.501,0.851,12.649,10.0,1.241,0.806,0.889,1
3457,98,37.698,14.014,8.904,0.867,14.422,9.192,1.574,0.635,0.895,1
3458,100,38.042,13.757,9.255,0.868,14.422,10.4,1.486,0.673,0.889,1
3459,102,38.385,14.311,9.075,0.87,15.232,9.0,1.577,0.634,0.927,1
3460,92,36.87,12.457,9.403,0.85,13.342,10.286,1.325,0.755,0.864,1
3461,68,31.698,10.224,8.468,0.85,11.402,9.153,1.207,0.828,0.85,1
3462,82,35.213,11.733,8.899,0.831,12.369,9.0,1.318,0.758,0.891,1
3463,202,68.669,20.522,12.533,0.538,22.472,14.849,1.638,0.611,0.828,1
3464,396,87.497,29.454,17.118,0.65,30.414,19.0,1.721,0.581,0.854,0
3465,92,35.213,12.706,9.219,0.932,13.342,9.0,1.378,0.726,0.915,1
3466,103,39.456,14.712,8.914,0.831,15.232,9.656,1.65,0.606,0.884,1
3467,106,38.87,14.717,9.17,0.882,15.62,9.899,1.605,0.623,0.902,1
3468,108,38.87,13.753,9.999,0.898,14.56,11.0,1.376,0.727,0.893,1
3469,70,34.87,10.296,8.656,0.723,11.402,9.707,1.189,0.841,0.828,0
3470,69,32.627,9.799,8.965,0.815,11.402,9.0,1.093,0.915,0.863,1
3471,88,35.456,12.243,9.152,0.88,13.038,9.899,1.338,0.748,0.898,1
3472,105,38.87,14.966,8.933,0.873,15.811,9.839,1.675,0.597,0.905,1
3473,96,36.385,14.263,8.57,0.911,14.56,8.0,1.664,0.601,0.946,1
3474,89,34.627,12.13,9.342,0.933,12.649,10.0,1.298,0.77,0.899,1
3475,94,36.87,13.159,9.096,0.869,14.213,9.899,1.447,0.691,0.895,1
3476,83,39.698,12.808,8.251,0.662,13.601,10.213,1.552,0.644,0.814,1
3477,104,37.799,14.573,9.087,0.915,14.866,9.0,1.604,0.624,0.929,1
3478,129,43.456,15.943,10.302,0.858,16.492,10.85,1.548,0.646,0.899,1
3479,97,42.042,12.653,9.761,0.69,13.892,10.0,1.296,0.771,0.855,0
3480,110,40.87,15.262,9.177,0.828,16.125,9.839,1.663,0.601,0.909,1
3481,85,38.527,12.491,8.664,0.72,14.142,9.0,1.442,0.694,0.859,0
3482,174,63.255,17.958,12.337,0.546,20.518,14.148,1.456,0.687,0.807,0
3483,42,24.971,8.451,6.327,0.846,9.487,7.0,1.336,0.749,0.866,0
3484,79,35.799,12.61,7.977,0.775,13.892,8.0,1.581,0.633,0.908,1
3485,106,39.456,14.627,9.227,0.856,15.62,9.899,1.585,0.631,0.914,1
3486,85,34.627,12.517,8.646,0.891,13.0,9.0,1.448,0.691,0.904,1
3487,84,35.456,11.814,9.053,0.84,13.0,9.899,1.305,0.766,0.898,1
3488,83,34.385,12.199,8.663,0.882,12.649,9.0,1.408,0.71,0.907,1
3489,124,41.213,15.187,10.396,0.917,15.811,10.0,1.461,0.685,0.939,1
3490,94,38.87,12.753,9.384,0.782,14.318,11.16,1.359,0.736,0.839,0
3491,111,40.627,16.254,8.695,0.845,16.763,9.0,1.869,0.535,0.929,1
3492,44,32.627,8.819,6.352,0.519,10.296,7.519,1.388,0.72,0.765,0
3493,126,44.284,14.138,11.347,0.807,15.264,12.944,1.246,0.803,0.887,1
3494,120,42.284,15.329,9.967,0.843,15.811,11.0,1.538,0.65,0.899,1
3495,82,34.042,11.474,9.099,0.889,12.649,9.806,1.261,0.793,0.872,0
3496,99,37.213,12.658,9.958,0.898,14.422,10.607,1.271,0.787,0.912,1
3497,100,46.527,16.214,7.853,0.58,18.601,9.192,2.065,0.484,0.81,0
3498,48,38.728,17.967,3.402,0.402,18.248,4.0,5.282,0.189,0.807,0
3499,59,61.841,12.247,6.134,0.194,18.439,9.707,1.997,0.501,0.482,0
3501,101,43.113,14.125,9.104,0.683,15.811,10.262,1.552,0.645,0.824,0
3503,40,26.385,9.134,5.576,0.722,10.63,6.685,1.638,0.61,0.792,0
3505,129,48.87,14.906,11.019,0.679,16.279,12.289,1.353,0.739,0.849,0
3509,122,42.87,14.695,10.571,0.834,16.125,11.0,1.39,0.719,0.904,0
3519,52,27.213,9.6,6.897,0.882,10.77,7.778,1.392,0.718,0.86,0
3520,109,42.87,13.17,10.538,0.745,14.866,11.0,1.25,0.8,0.883,0
3522,296,104.225,30.468,12.37,0.342,33.971,16.918,2.463,0.406,0.691,0
3524,58,31.456,9.228,8.002,0.737,10.296,9.0,1.153,0.867,0.853,1
3526,412,208.049,41.079,12.77,0.12,77.369,27.757,3.217,0.311,0.314,0
3527,47,27.799,9.897,6.046,0.764,11.402,7.0,1.637,0.611,0.839,0
3528,60,40.527,12.692,6.019,0.459,15.524,7.603,2.109,0.474,0.686,0
3534,82,36.042,13.221,7.897,0.793,14.213,9.192,1.674,0.597,0.832,0
3536,50,32.284,10.417,6.111,0.603,11.18,7.0,1.705,0.587,0.794,0
3537,191,65.012,17.902,13.584,0.568,20.0,15.0,1.318,0.759,0.806,0
3538,72,34.971,11.504,7.969,0.74,13.0,8.42,1.444,0.693,0.842,1
3539,174,81.154,15.925,13.912,0.332,20.125,16.802,1.145,0.874,0.707,0
3540,234,118.267,23.501,12.678,0.21,27.785,19.556,1.854,0.539,0.567,0
3542,111,54.77,14.369,9.836,0.465,17.205,12.0,1.461,0.684,0.771,0
3543,58,46.284,11.804,6.256,0.34,14.866,8.974,1.887,0.53,0.607,0
3544,64,46.284,15.621,5.217,0.375,17.692,7.6,2.994,0.334,0.65,0
3546,70,34.87,10.544,8.453,0.723,12.207,9.0,1.247,0.802,0.854,1
3547,128,66.912,15.902,10.249,0.359,20.125,12.903,1.552,0.644,0.703,0
3549,79,48.527,15.366,6.546,0.422,18.248,8.873,2.347,0.426,0.637,0
3550,265,98.368,22.157,15.228,0.344,29.069,17.67,1.455,0.687,0.701,0
3551,78,62.527,22.592,4.396,0.251,24.515,6.885,5.139,0.195,0.634,0
3552,556,137.338,37.222,19.019,0.37,43.186,22.808,1.957,0.511,0.736,0
3553,262,143.581,47.86,6.97,0.16,53.6,11.276,6.866,0.146,0.52,0
3554,98,49.355,14.71,8.482,0.506,16.125,11.0,1.734,0.577,0.745,0
3555,135,56.426,16.056,10.706,0.533,19.799,12.728,1.5,0.667,0.792,1
3558,90,37.113,11.294,10.147,0.821,12.53,11.0,1.113,0.898,0.853,0
3559,65,35.456,12.453,6.646,0.65,13.601,7.918,1.874,0.534,0.743,0
3560,71,40.527,13.257,6.819,0.543,16.401,8.485,1.944,0.514,0.776,0
